duration,weekday,hour,organization,max_participants,registered_count,attended_count,reward_ratio,tag_קהילה,tag_נגישות,tag_משפחות,tag_קשישים,tag_ילדים,tag_נוער,tag_חינוך,tag_פיזי,tag_גיוס,tag_אריזה,tag_מטבח,tag_בריאות,tag_עזרה ראשונה,tag_בעלי חיים,tag_סביבה,tag_טכנולוגיה,tag_אירועים,tag_תרומות,tag_צבא
150,5,11,גדולים מהחיים,25,17,16,0.45,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
120,3,9,לתת,30,17,14,0.4,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
90,5,9,לב אחד,27,11,9,0.75,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
120,5,17,לב אחד,29,13,13,0.6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
180,0,11,לב אחד,7,6,6,0.5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
60,6,20,גדולים מהחיים,16,8,7,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,5,13,לב אחד,21,5,5,0.7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
180,5,17,יד שרה,12,8,6,0.5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
150,0,9,לתת,8,6,5,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
180,6,9,נובה,9,4,2,0.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
60,3,13,לתת,13,11,11,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
180,6,12,נובה,10,7,5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
120,2,20,לתת,17,12,8,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
150,2,18,נובה,18,9,7,0.85,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0
180,0,19,לתת,10,3,3,1.0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
120,0,13,לתת,23,8,5,0.8,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
180,3,15,יד שרה,22,13,12,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
120,6,18,נובה,11,6,4,0.8,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
90,2,9,לתת,24,16,15,0.35,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
90,5,13,יד שרה,30,13,12,0.55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
120,3,9,יד שרה,9,6,4,0.4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
90,2,13,גדולים מהחיים,18,9,6,0.75,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
120,5,8,יד שרה,6,6,2,0.9,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
90,0,11,נובה,29,14,10,0.75,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
150,2,13,גדולים מהחיים,14,6,6,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
150,3,11,יד שרה,7,1,1,0.85,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
180,4,16,גדולים מהחיים,7,4,4,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
180,1,17,גדולים מהחיים,24,17,9,0.7,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
60,1,9,יד שרה,26,12,12,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
60,5,15,נובה,23,16,13,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60,2,10,לתת,7,2,1,0.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
60,1,18,יד שרה,9,9,9,0.3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
60,5,13,גדולים מהחיים,25,17,17,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90,3,14,לב אחד,9,6,6,0.35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
120,6,11,יד שרה,12,5,4,0.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
150,0,16,לתת,11,8,1,0.65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60,5,9,נובה,24,19,13,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
120,2,12,לתת,19,9,9,0.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
120,3,20,גדולים מהחיים,16,10,6,0.7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
120,5,20,לתת,13,9,7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150,4,18,יד שרה,19,10,7,0.85,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
60,2,12,יד שרה,29,20,18,0.3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
150,6,14,לב אחד,26,22,21,0.45,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
180,6,18,יד שרה,14,4,1,0.9,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
180,5,10,יד שרה,13,3,1,0.9,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
180,0,10,גדולים מהחיים,27,20,19,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120,4,8,לב אחד,25,14,13,0.7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
60,1,19,לתת,29,20,16,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
120,1,20,לב אחד,7,4,4,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
90,6,14,לתת,28,11,7,0.75,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
60,1,16,נובה,20,17,15,0.3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
60,0,19,נובה,13,9,6,0.4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
90,1,17,לב אחד,22,12,9,0.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
120,6,10,נובה,15,9,5,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
60,3,16,יד שרה,12,2,2,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
180,1,14,נובה,18,15,15,0.5,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
150,3,12,נובה,6,1,1,0.85,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
60,3,13,לב אחד,13,6,6,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
180,0,12,גדולים מהחיים,13,7,5,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,6,19,לב אחד,28,15,12,0.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
150,3,13,גדולים מהחיים,13,7,6,0.65,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
150,5,9,יד שרה,9,3,0,0.85,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
180,5,17,נובה,10,4,0,0.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
90,2,17,נובה,30,23,19,0.35,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
180,2,10,לתת,29,24,22,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
150,1,13,גדולים מהחיים,30,20,20,0.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,5,12,לתת,7,3,0,0.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
60,1,9,לב אחד,9,7,5,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
60,4,18,גדולים מהחיים,17,13,12,0.3,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
90,4,13,לב אחד,24,20,19,0.35,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60,1,17,לב אחד,7,0,0,0.5,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
180,0,20,יד שרה,9,5,2,0.8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
60,2,9,יד שרה,21,10,7,0.7,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
60,3,9,לב אחד,29,12,12,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
120,0,18,לב אחד,28,15,13,0.6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
120,6,10,לתת,16,10,8,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
120,5,12,יד שרה,18,14,12,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
90,1,8,יד שרה,5,2,2,0.65,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120,4,10,לב אחד,20,11,7,0.6,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
150,0,20,לתת,27,14,10,0.95,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
90,2,16,לתת,27,17,16,0.55,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
120,3,17,יד שרה,30,10,5,0.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
150,6,14,לב אחד,19,14,11,0.45,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
180,1,17,גדולים מהחיים,30,14,11,0.9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
150,1,19,לב אחד,25,20,20,0.55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
180,2,15,לתת,27,21,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
90,0,19,גדולים מהחיים,28,19,17,0.45,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
150,6,10,יד שרה,23,15,12,0.45,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1,20,לתת,28,10,9,0.9,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120,3,20,לתת,30,22,21,0.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
90,4,14,לתת,30,14,9,0.75,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
180,6,19,לתת,14,6,6,0.8,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,6,17,לתת,18,12,10,0.3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
180,4,17,לתת,10,10,10,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,2,20,נובה,24,15,12,0.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
120,2,13,גדולים מהחיים,20,16,13,0.4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
180,0,14,גדולים מהחיים,20,10,10,0.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
90,4,14,גדולים מהחיים,21,15,9,0.35,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
120,5,13,גדולים מהחיים,20,7,6,0.8,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
90,5,11,נובה,8,3,1,0.55,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
60,5,17,יד שרה,23,12,9,0.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
150,3,18,יד שרה,23,6,5,0.85,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
150,2,15,נובה,7,0,0,0.85,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90,4,19,לב אחד,22,16,14,0.45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90,3,18,לב אחד,26,19,15,0.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
90,6,19,לב אחד,24,14,10,0.65,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
90,6,8,לתת,19,10,9,0.65,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
150,6,17,גדולים מהחיים,10,6,0,0.85,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
120,5,14,גדולים מהחיים,9,5,5,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
120,1,17,לב אחד,21,12,12,0.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150,0,18,לתת,15,13,11,0.45,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
120,6,10,לתת,20,13,13,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
150,6,12,גדולים מהחיים,14,8,5,0.65,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
120,2,15,נובה,21,12,9,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
150,3,12,נובה,19,16,14,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
120,5,16,נובה,28,21,18,0.4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
60,3,17,לב אחד,9,7,5,0.3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
120,3,18,לב אחד,19,13,10,0.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120,6,8,נובה,8,4,3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
180,5,13,יד שרה,20,13,12,0.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
90,1,8,נובה,23,15,12,0.45,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60,6,19,נובה,21,15,13,0.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
120,0,8,יד שרה,23,13,9,0.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
120,4,12,גדולים מהחיים,5,2,2,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
180,5,17,לב אחד,18,12,12,0.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
